Product Name,Price,Rating,Ratings Count,Reviews Count,Features
Apple MacBook Pro M4 Pro - (24 GB/1 TB SSD/macOS Sequoia) MX2F3HN/A,"₹2,39,900",,0,0,"Apple M4 Pro Processor | 24 GB Unified Memory RAM | Mac OS Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather | 1 Year Limited Warranty"
HP Omnibook 3 AMD Ryzen AI 5 Hexa Core 340 - (16 GB/512 GB SSD/Windows 11 Home) 15-fn0007AU Thin and L...,"₹65,990",3.7,3,0,"AMD Ryzen AI 5 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024, Misc PC Game Pass DA 3M | 1 Year Onsite Warranty"
HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,"₹41,990",4.3,38,2,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,"₹69,990",3.9,50,4,AMD Ryzen AI 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Service
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Ho...","₹57,339",4.2,"8,777",485,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MSI Katana 15 HX Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"₹1,34,990",4.3,12,1,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 2 Year On-Site Warranty
DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 35...,"₹41,990",4.0,166,10,"Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Pro Plus 2021, Windows 11 Pro | 1 Year Onsite Warranty"
Acer Acer Aspire Lite AL15-53 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53...,"₹34,990",4.2,285,21,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 YEAR
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Qualcomm Snapdragon ...","₹59,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
MSI Titan GT77 Intel Core i9 13th Gen 13980HX - (64 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA ...,"₹5,48,990",,0,0,Intel Core i9 Processor (13th Gen) | 64 GB DDR5 RAM | Windows 11 Operating System | 2 TB SSD | 43.94 cm (17.3 Inch) Display | 2 Year Onsite Warranty
HP Intel Core Ultra 5 125H - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1098TU Thin and Light Laptop,"₹64,999",3.2,6,0,Intel Core Ultra 5 Processor | 8 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Wi...,"₹57,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Acer Nitro 5 AMD Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹56,990",4.3,"1,100",190,"AMD Ryzen 5 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Acer Collection, Acer Care Center, Quick Access, Acer Product Registration, NitroSense | 1 Year International Travelers Warranty (ITW)"
HP 15 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0640TU Thin and Light Laptop,"₹57,290",3.8,19,1,Intel Core 5 Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹69,999",4.4,"1,133",86,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Lenovo IdeaPad Slim 3 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15ABR8 Thin and ...,"₹38,899",,0,0,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",4.4,"2,345",207,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",4.4,"2,314",260,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Apple MacBook Air M4 - (24 GB/512 GB SSD/macOS Sequoia) MC6K4HN/A,"₹1,55,990",5.0,3,0,"Apple M4 Processor | 24 GB Unified Memory RAM | Mac OS Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty"
Acer TravelLite (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) TL04-51M Thin...,"₹47,490",5.0,3,0,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Warranty"
HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,"₹41,990",4.3,38,2,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Qualcomm Snapdragon ...","₹59,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,"₹36,990",4.0,"1,122",141,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Acer Aspire 7 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹72,990",4.3,310,27,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP 250R G10 (2025) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 11 Home) 250R G10 Thin and L...,"₹44,900",3.7,7,0,"Intel Core 3 Processor (14th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year"
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹34,344",4.1,"1,384",101,AMD Ryzen 3 Quad Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,"₹69,990",3.9,50,4,AMD Ryzen AI 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Service
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Qualcomm Snapdragon ...","₹59,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ542WS T...,"₹41,790",4.0,8,3,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Lenovo Yoga Slim 7 Ultra 7 155H WUXGA OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) ...,"₹95,990",4.3,100,5,Intel Core Ultra 7 Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1036TU Thin and Light La...,"₹76,990",4.2,358,31,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
MSI Venture 15 AI Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Venture 15 AI A1MG-007IN ...,"₹72,990",3.8,17,4,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 2 Year On-Site Warranty
Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Lap...,"₹43,990",4.1,68,10,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
Lenovo V14 Octa Core (2025) Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin...,"₹49,990",3.7,3,1,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year"
HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1...,"₹38,990",4.2,72,1,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Windows 11 | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Wi...,"₹57,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP MSO 2024 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0389AU Thin and Ligh...,"₹47,900",4.0,52,4,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + 1 year M365 Basic | 1 Year Onsite Warranty
Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) V15 G4 AMN 1 Thin and Light...,"₹34,990",4.2,"2,275",190,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",4.4,"2,314",260,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",4.4,"2,345",207,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 - (16 GB/512 GB SSD/Wi...","₹67,190",4.4,44,2,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite warranty
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,"₹36,990",4.2,425,22,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
HP 14s AMD Ryzen 3 Quad Core 4300U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0016AU Thin and Light Lap...,"₹39,954",4.4,"1,458",184,"AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2019 and Office 365, HP Smart, HP Documentation, HP SSRM | 1 Year Onsite Warranty"
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,"₹1,28,990",4.3,397,34,Intel Core i7 Processor (13th Gen) | 24 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",4.4,"2,314",260,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Qualcomm Snapdragon ...","₹59,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹51,990",4.2,"3,898",306,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Acer 3 Years Warranty Aspire Lite (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 H...,"₹49,990",4.7,3,0,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 3 Years"
HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,"₹41,990",4.3,38,2,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,"₹69,990",3.9,50,4,AMD Ryzen AI 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Service
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹92,990",4.1,100,6,Intel Core i5 Processor (12th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,09,990",4.1,188,13,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1Yr Warranty and 1 Yr Accidental Damage Protection
Lenovo V 14 (2025) Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) V14 Thin and Ligh...,"₹53,850",4.1,30,1,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty"
HP Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop,"₹38,990",4.0,4,0,Intel Core 3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Qualcomm Snapdragon ...","₹59,990",4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP 14s Backlit Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and...,"₹39,901",4.3,277,19,Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-LG8IN Notebook,"₹71,999",5.0,4,0,Intel Core 7 Processor | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | McAfee Live Safe (Trial) Live Wallpaper Samsung Gallery Quick Search Samsung Flow Samsung Notes Samsung Recovery Samsung Settings Studio Plus Samsung Update Samsung Pass Second Screen Quick Share Private Share Galaxy Book Experience Galaxy Book Smart Switch | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Wi...,"₹57,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹61,990",4.4,765,84,Intel Core 7 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-285IN Bus...,"₹49,990",4.3,18,2,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home & Student 2021 included | 1 Year Carry-in Warranty
DELL Inspiron MSO '2024 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530...,"₹37,999",4.1,332,21,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2024 | 1 Year Onsite Hardware Service
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,"₹47,900",4.3,"3,791",266,"AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021 Home & Student, HP Documentation, HP BIOS recovery, HP Smart | 1 Year Onsite Warranty"
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹81,990",3.9,217,16,Intel Core i5 Processor (12th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1Yr Warranty and 1 Yr Accidental Damage Protection
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",4.4,"2,314",260,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",4.4,"2,345",207,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL 14 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Pro) 14 Thin and Light Lapt...,"₹45,990",4.3,210,12,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Accidentaly Damage Protection + Onsite"
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-1050IN B...,"₹53,990",4.2,6,1,Intel Core i7 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 38.1 cm (15 Inch) Display | 1 Year Carry-in Warranty
